Date,High,Low,Open,Close,Volume,Adj Close
2008-08-11,131.50999450683594,129.22999572753906,129.47000122070312,130.7100067138672,249425800.0,101.26636505126953
2008-08-12,130.6999969482422,128.72999572753906,130.27999877929688,129.35000610351562,213200800.0,100.21272277832031
2008-08-13,129.64999389648438,127.66999816894531,128.7899932861328,128.57000732421875,256393200.0,99.60842895507812
2008-08-14,130.27999877929688,127.75,127.83999633789062,129.5399932861328,239555300.0,100.35993194580078
2008-08-15,130.5,129.3000030517578,129.92999267578125,130.1699981689453,181000800.0,100.84800720214844
2008-08-18,130.47999572753906,127.66000366210938,130.42999267578125,128.38999938964844,172275100.0,99.46898651123047
2008-08-19,127.69000244140625,126.52999877929688,127.41999816894531,126.98999786376953,194673700.0,98.38435363769531
2008-08-20,127.94999694824219,126.33999633789062,127.38999938964844,127.58000183105469,225498200.0,98.8414306640625
2008-08-21,128.44000244140625,126.5999984741211,126.75,127.80000305175781,180609800.0,99.0118637084961
2008-08-22,129.64999389648438,127.80000305175781,128.6699981689453,129.64999389648438,167715300.0,100.44512176513672
2008-08-25,129.64999389648438,126.75,128.8000030517578,127.0199966430664,171936900.0,98.4075927734375
2008-08-26,127.87000274658203,126.58000183105469,127.0199966430664,127.38999938964844,159117200.0,98.6942367553711
2008-08-27,128.8300018310547,127.30000305175781,127.55000305175781,128.6300048828125,171032800.0,99.65486907958984
2008-08-28,130.33999633789062,129.11000061035156,129.27999877929688,130.19000244140625,167537100.0,100.86351776123047
2008-08-29,130.13999938964844,128.50999450683594,129.72999572753906,128.7899932861328,189195800.0,99.77886962890625
2008-09-02,130.7100067138672,127.5199966430664,130.02999877929688,127.98999786376953,252364900.0,99.15906524658203
2008-09-03,128.5,126.93000030517578,127.87999725341797,127.87999725341797,251947000.0,99.07383728027344
2008-09-04,127.2300033569336,123.95999908447266,126.97000122070312,124.02999877929688,340042500.0,96.09111022949219
2008-09-05,124.94999694824219,122.0,123.29000091552734,124.41999816894531,289503400.0,96.39325714111328
2008-09-08,128.24000549316406,124.41999816894531,128.0399932861328,126.98999786376953,364075300.0,98.38435363769531
2008-09-09,127.36000061035156,122.80000305175781,127.0999984741211,123.22000122070312,377326800.0,95.46356201171875
2008-09-10,124.9000015258789,122.55000305175781,123.88999938964844,123.72000122070312,298916600.0,95.85094451904297
2008-09-11,125.73999786376953,121.5999984741211,122.12000274658203,125.51000213623047,375369400.0,97.23772430419922
2008-09-12,126.20999908447266,123.83000183105469,124.29000091552734,126.08999633789062,297851200.0,97.68705749511719
2008-09-15,125.6500015258789,119.88999938964844,121.62999725341797,120.08999633789062,483607000.0,93.03863525390625
2008-09-16,122.31999969482422,117.0,117.19999694824219,122.0999984741211,581744300.0,94.5958480834961
2008-09-17,121.8499984741211,116.0,119.63999938964844,116.61000061035156,624095600.0,90.342529296875
2008-09-18,121.79000091552734,113.80000305175781,118.05000305175781,120.06999969482422,776114700.0,93.02312469482422
2008-09-19,128.0,123.33000183105469,126.69999694824219,124.12000274658203,501087800.0,96.71744537353516
2008-09-22,124.75,120.36000061035156,124.44999694824219,121.30999755859375,249966500.0,94.52780151367188
2008-09-23,122.0199966430664,118.27999877929688,120.8499984741211,118.55000305175781,327470400.0,92.37715148925781
2008-09-24,120.0,117.79000091552734,119.3499984741211,118.93000030517578,311818400.0,92.6732406616211
2008-09-25,121.91000366210938,118.44000244140625,119.4000015258789,120.79000091552734,328253000.0,94.12261962890625
2008-09-26,121.5,118.51000213623047,118.83000183105469,120.8499984741211,285917400.0,94.16934967041016
2008-09-29,119.33999633789062,110.97000122070312,119.13999938964844,111.37999725341797,459562300.0,86.79010009765625
2008-09-30,116.80000305175781,110.52999877929688,113.51000213623047,115.98999786376953,328154400.0,90.38233184814453
2008-10-01,116.69000244140625,113.94999694824219,115.2699966430664,116.05999755859375,332783000.0,90.43685913085938
2008-10-02,115.11000061035156,111.05999755859375,114.94999694824219,111.8499984741211,365337800.0,87.15634155273438
2008-10-03,115.44999694824219,109.68000030517578,112.86000061035156,110.33999633789062,461798000.0,85.9797134399414
2008-10-06,107.62000274658203,100.63999938964844,107.1500015258789,104.72000122070312,610637500.0,81.60044860839844
2008-10-07,107.33000183105469,99.6500015258789,106.83999633789062,100.02999877929688,540012100.0,77.94589233398438
2008-10-08,102.18000030517578,96.80999755859375,97.5199966430664,97.51000213623047,725414800.0,75.98224639892578
2008-10-09,100.62000274658203,90.25,99.66000366210938,90.69999694824219,534485200.0,70.67569732666016
2008-10-10,93.94000244140625,83.58000183105469,86.76000213623047,88.5,871026300.0,68.96143341064453
2008-10-13,101.3499984741211,89.94999694824219,93.87000274658203,101.3499984741211,455584000.0,78.9744644165039
2008-10-14,105.52999877929688,97.11000061035156,104.69999694824219,99.8499984741211,546268300.0,77.80563354492188
2008-10-15,97.80000305175781,89.70999908447266,97.45999908447266,90.0199966430664,484627500.0,70.1458511352539
2008-10-16,94.7699966430664,86.54000091552734,91.29000091552734,93.7699966430664,708811200.0,73.06793212890625
2008-10-17,98.58999633789062,91.6500015258789,91.98999786376953,93.20999908447266,476649000.0,72.63157653808594
2008-10-20,99.0999984741211,94.08999633789062,95.3499984741211,98.80999755859375,321294200.0,76.99524688720703
2008-10-21,98.63999938964844,95.22000122070312,96.97000122070312,95.86000061035156,356502000.0,74.69651794433594
2008-10-22,95.86000061035156,87.52999877929688,93.19999694824219,90.63999938964844,516168000.0,70.6290054321289
2008-10-23,92.44999694824219,85.80999755859375,90.29000091552734,91.69000244140625,634666400.0,71.44715118408203
2008-10-24,89.91999816894531,84.0,84.05999755859375,87.04000091552734,545812600.0,67.82376098632812
2008-10-27,89.51000213623047,83.69999694824219,85.97000122070312,83.94999694824219,397288600.0,65.41597747802734
2008-10-28,94.23999786376953,84.52999877929688,87.33999633789062,93.76000213623047,639939500.0,73.0601577758789
2008-10-29,97.16999816894531,92.0999984741211,93.7699966430664,93.08000183105469,531270100.0,72.5302734375
2008-10-30,96.54000091552734,92.9000015258789,95.77999877929688,96.30000305175781,414582100.0,75.03939056396484
2008-10-31,98.56999969482422,94.4800033569336,95.08000183105469,96.83000183105469,411394000.0,75.45236206054688
2008-11-03,97.69000244140625,95.94999694824219,96.77999877929688,97.11000061035156,205419400.0,75.67053985595703
2008-11-04,100.86000061035156,96.70999908447266,99.05999755859375,100.41000366210938,346793400.0,78.24201202392578
2008-11-05,100.70999908447266,95.0,99.19999694824219,96.19000244140625,387844100.0,74.95368194580078
2008-11-06,95.44000244140625,90.05999755859375,94.45999908447266,90.86000061035156,477721900.0,70.80038452148438
2008-11-07,94.0,90.5,91.6500015258789,93.86000061035156,380391000.0,73.1380844116211
2008-11-10,95.52999877929688,90.91999816894531,95.20999908447266,92.62999725341797,301773000.0,72.17963409423828
2008-11-11,92.13999938964844,88.6500015258789,90.76000213623047,89.7699966430664,418498200.0,69.95103454589844
2008-11-12,88.94999694824219,85.12000274658203,88.2300033569336,85.81999969482422,454330600.0,66.87310791015625
2008-11-13,91.7300033569336,82.08999633789062,86.12999725341797,91.16999816894531,753141900.0,71.04193878173828
2008-11-14,92.05999755859375,86.5199966430664,89.41000366210938,86.62000274658203,540352300.0,67.49652099609375
2008-11-17,88.55999755859375,85.16000366210938,86.37999725341797,85.47000122070312,415254900.0,66.60037231445312
2008-11-18,87.22000122070312,82.91000366210938,85.1500015258789,87.08000183105469,523811800.0,67.85492706298828
2008-11-19,86.87000274658203,80.91999816894531,85.91000366210938,81.5,558327600.0,63.50685501098633
2008-11-20,82.51000213623047,75.05000305175781,80.12999725341797,75.44999694824219,814180400.0,58.79254150390625
2008-11-21,80.9000015258789,74.33999633789062,77.45999908447266,79.5199966430664,718536500.0,61.963985443115234
2008-11-24,86.98999786376953,80.36000061035156,81.91999816894531,85.02999877929688,523305300.0,66.25753021240234
2008-11-25,87.51000213623047,83.81999969482422,87.30000305175781,85.66000366210938,454112400.0,66.74844360351562
2008-11-26,89.19000244140625,84.23999786376953,84.30000305175781,88.97000122070312,370134200.0,69.32764434814453
2008-11-28,90.12999725341797,88.4800033569336,88.62999725341797,90.08999633789062,118308100.0,70.20040130615234
2008-12-01,87.55000305175781,81.86000061035156,87.51000213623047,82.11000061035156,369927100.0,63.98220443725586
2008-12-02,85.48999786376953,82.04000091552734,83.47000122070312,85.2699966430664,469508400.0,66.44451904296875
2008-12-03,87.83000183105469,83.13999938964844,83.4000015258789,87.31999969482422,519863500.0,68.04194641113281
2008-12-04,88.05000305175781,83.73999786376953,86.05999755859375,85.30000305175781,444173800.0,66.46791076660156
2008-12-05,88.41999816894531,82.23999786376953,83.6500015258789,87.93000030517578,471905300.0,68.51724243164062
2008-12-08,92.37999725341797,88.08000183105469,90.33999633789062,91.0,412859300.0,70.90948486328125
2008-12-09,92.12999725341797,88.9800033569336,90.37000274658203,89.5,370790000.0,69.74066162109375
2008-12-10,91.36000061035156,89.0,90.31999969482422,90.11000061035156,396187400.0,70.21595764160156
2008-12-11,91.0,87.37000274658203,89.54000091552734,87.94000244140625,365061000.0,68.52507781982422
2008-12-12,89.06999969482422,85.19999694824219,85.55000305175781,88.98999786376953,415060400.0,69.34323120117188
2008-12-15,89.1500015258789,86.29000091552734,89.0199966430664,87.75,256694200.0,68.37701416015625
2008-12-16,92.0199966430664,88.18000030517578,91.87999725341797,91.87999725341797,377699500.0,71.59520721435547
2008-12-17,92.43000030517578,90.05999755859375,90.83999633789062,90.98999786376953,281819800.0,70.90169525146484
2008-12-18,91.66999816894531,88.20999908447266,91.4000015258789,89.29000091552734,374673300.0,69.57703399658203
2008-12-19,90.62000274658203,88.08999633789062,89.0999984741211,88.19000244140625,301451300.0,69.27769470214844
2008-12-22,88.66999816894531,85.48999786376953,88.58000183105469,87.05999755859375,243759500.0,68.39005279541016
2008-12-23,87.93000030517578,85.80000305175781,87.52999877929688,86.16000366210938,221625200.0,67.68305969238281
2008-12-24,86.87000274658203,86.0,86.44999694824219,86.66000366210938,62061600.0,68.07582092285156
2008-12-26,87.30000305175781,86.5,87.23999786376953,87.16000366210938,74767700.0,68.4686050415039
2008-12-29,87.33000183105469,85.5999984741211,87.23999786376953,86.91000366210938,127795900.0,68.272216796875
2008-12-30,89.05000305175781,86.87999725341797,87.51000213623047,88.97000122070312,168256300.0,69.89044189453125
2008-12-31,90.97000122070312,88.87000274658203,89.08000183105469,90.23999786376953,193987200.0,70.88809967041016
2009-01-02,93.44000244140625,89.8499984741211,90.44000244140625,92.95999908447266,227566300.0,73.02479553222656
2009-01-05,93.66000366210938,91.88999938964844,92.62999725341797,92.8499984741211,240349700.0,72.9383773803711
2009-01-06,94.44999694824219,92.68000030517578,93.63999938964844,93.47000122070312,328260900.0,73.4254150390625
2009-01-07,92.26000213623047,90.19999694824219,92.0,90.66999816894531,280899200.0,71.22589111328125
2009-01-08,91.08999633789062,89.66999816894531,90.16000366210938,91.04000091552734,263834400.0,71.51655578613281
2009-01-09,91.31999969482422,85.36000061035156,91.16000366210938,89.08999633789062,330953600.0,69.98470306396484
2009-01-12,88.91000366210938,86.41000366210938,88.83999633789062,86.94999694824219,277858500.0,68.30361938476562
2009-01-13,87.87999725341797,86.19999694824219,86.7300033569336,87.11000061035156,356432300.0,68.42930603027344
2009-01-14,85.75,83.16000366210938,85.54000091552734,84.37000274658203,435491600.0,66.27693176269531
2009-01-15,85.25,81.72000122070312,84.12000274658203,84.4000015258789,532647300.0,66.30046844482422
2009-01-16,85.98999786376953,83.05000305175781,85.86000061035156,85.05999755859375,399237200.0,66.81895446777344
2009-01-20,85.05999755859375,80.05000305175781,84.2300033569336,80.56999969482422,419855200.0,63.29182815551758
2009-01-21,84.23999786376953,80.47000122070312,81.94000244140625,84.05000305175781,364360700.0,66.0255355834961
2009-01-22,84.04000091552734,81.16999816894531,82.41999816894531,82.75,427940300.0,65.00432586669922
2009-01-23,83.98999786376953,80.56999969482422,80.9000015258789,83.11000061035156,386800600.0,65.28711700439453
2009-01-26,85.36000061035156,82.80999755859375,83.58999633789062,83.68000030517578,317978800.0,65.7348861694336
2009-01-27,85.1500015258789,83.30000305175781,84.12999725341797,84.52999877929688,273789700.0,66.4026107788086
2009-01-28,87.94999694824219,86.06999969482422,86.4000015258789,87.38999938964844,330007000.0,68.6492691040039
2009-01-29,87.48999786376953,84.47000122070312,86.11000061035156,84.55000305175781,294392500.0,66.4183349609375
2009-01-30,85.4000015258789,82.20999908447266,84.9800033569336,82.83000183105469,383383600.0,65.06717681884766
2009-02-02,83.18000030517578,81.30999755859375,81.56999969482422,82.58000183105469,288233300.0,64.87078857421875
2009-02-03,84.36000061035156,82.22000122070312,83.0999984741211,83.73999786376953,278385800.0,65.78201293945312
2009-02-04,85.37000274658203,83.04000091552734,84.30000305175781,83.33000183105469,322989300.0,65.45993041992188
2009-02-05,85.29000091552734,77.7300033569336,82.69999694824219,84.56999969482422,417679400.0,66.43402862548828
2009-02-06,87.33999633789062,84.68000030517578,84.86000061035156,86.9800033569336,366101700.0,68.32719421386719
2009-02-09,87.73999786376953,86.31999969482422,86.95999908447266,87.0999984741211,240075200.0,68.42145538330078
2009-02-10,87.02999877929688,82.44999694824219,86.2699966430664,83.11000061035156,536212800.0,65.28711700439453
2009-02-11,84.05000305175781,82.4000015258789,83.44999694824219,83.5999984741211,324442500.0,65.67205047607422
2009-02-12,83.81999969482422,81.05000305175781,82.16999816894531,83.66000366210938,469302200.0,65.71917724609375
2009-02-13,84.23999786376953,82.73999786376953,83.55000305175781,82.76000213623047,293998400.0,65.01219177246094
2009-02-17,82.95999908447266,79.16999816894531,80.16000366210938,79.22000122070312,478910100.0,62.23134231567383
2009-02-18,79.94000244140625,78.27999877929688,79.79000091552734,79.02999877929688,362964800.0,62.082088470458984
